date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume
2026-03-02,2026-02-26,1303.TW,1303.TW,494000,90.04608365418842,44482765.32516908,63387.94058836594,0.0,0.0,0.007463620139808411,66187720.0
2026-03-02,2026-02-26,1326.TW,1326.TW,889000,49.87796851622018,44341514.01091974,63186.65746556064,0.0,0.0,0.008722056796385595,101925500.0
2026-03-02,2026-02-26,1802.TW,1802.TW,742000,64.09102615990994,47555541.41065318,67766.64651018078,0.0,0.0,0.003039292800639133,244135741.0
2026-03-02,2026-02-26,1815.TWO,1815.TWO,410000,106.71196841305103,43751907.04935092,62346.46754532506,0.0,0.0,0.006449038260429499,63575371.0
2026-03-02,2026-02-26,2308.TW,2308.TW,31000,1412.5473287442087,43788967.19107047,62399.27824727542,0.0,0.0,0.0019910084772645138,15569999.0
2026-03-02,2026-02-26,2337.TW,2337.TW,412000,114.52953420428607,47186168.09216586,67240.28953133636,0.0,0.0,0.0023156640633768925,177918726.0
2026-03-02,2026-02-26,2345.TW,2345.TW,32000,1410.851239124783,45147239.65199306,64334.81650409011,0.0,0.0,0.007724690113193264,4142561.0
2026-03-02,2026-02-26,2383.TW,2383.TW,18000,2380.0404954182636,42840728.91752875,61048.03870747847,0.0,0.0,0.005402991095870674,3331488.0
2026-03-02,2026-02-26,2409.TW,2409.TW,2734000,16.700755515104888,45659865.578296766,65065.308449072894,0.0,0.0,0.00784059576689504,348697992.0
2026-03-02,2026-02-26,2880.TW,2880.TW,1191000,37.08079417998845,44163225.86836625,62932.59686242191,0.0,0.0,0.05366836089255486,22191846.0
2026-03-02,2026-02-26,2887.TW,2887.TW,1772000,24.941519628064018,44196372.78092944,62979.83121282445,0.0,0.0,0.015186265589393665,116684381.0
2026-03-02,2026-02-26,2890.TW,2890.TW,1367000,32.73978709019384,44755288.95229498,63776.28675702035,0.0,0.0,0.0366664111372762,37282078.0
2026-03-02,2026-02-26,3036.TW,3036.TW,246000,186.7084116668754,45930269.27005135,65450.63370982318,0.0,0.0,0.021410176953371853,11489863.0
2026-03-02,2026-02-26,3189.TW,3189.TW,144000,311.9150870161846,44915772.53033058,64004.97585572108,0.0,0.0,0.0034868510724984864,41298007.0
2026-03-02,2026-02-26,3363.TWO,3363.TWO,75000,617.1068272825349,46283012.04619012,65953.29216582092,0.0,0.0,0.03415485629685762,2195881.0
2026-03-02,2026-02-26,3529.TWO,3529.TWO,17000,2524.861869976866,42922651.78960672,61164.778800189575,0.0,0.0,0.025822954784006175,658329.0
2026-03-02,2026-02-26,3711.TW,3711.TW,117000,371.8841300600815,43510443.217029534,62002.38158426709,0.0,0.0,0.004469408104824657,26177963.0
2026-03-02,2026-02-26,6770.TW,6770.TW,591000,75.19440306001276,44439892.20846754,63326.84639706625,0.0,0.0,0.0023821503275190674,248095174.0
2026-03-02,2026-02-26,8046.TW,8046.TW,81000,551.2962884396001,44654999.36360761,63633.37409314085,0.0,0.0,0.022698275743697795,3568553.0
2026-03-02,2026-02-26,8358.TWO,8358.TWO,156000,286.0331577693806,44621172.61202337,63585.1709721333,0.0,0.0,0.010950664378913766,14245711.0
2026-03-04,2026-03-03,2360.TW,2360.TW,1000,1294.7419681572294,1294741.9681572295,1845.007304624052,0.0,0.0,0.00021097148783633338,4739977.0
2026-03-05,2026-03-04,6770.TW,6770.TW,-591000,65.52189118033237,38723437.687576436,55180.898704796426,116170.31306272931,0.0,0.0027898065829928304,211842643.0
2026-03-06,2026-03-05,2360.TW,2360.TW,14000,1357.2575508591844,19001605.71202858,27077.28813964073,0.0,0.0,0.00886213929510544,1579754.0
2026-03-06,2026-03-05,3081.TWO,3081.TWO,15000,1439.8570101040536,21597855.151560806,30776.943590974148,0.0,0.0,0.0026966675122217466,5562421.0
2026-03-09,2026-03-06,3711.TW,3711.TW,-117000,312.2270584215855,36530565.83532551,52056.05631533885,109591.69750597652,0.0,0.003736522650225456,31312536.0
2026-03-10,2026-03-09,1785.TWO,1785.TWO,46000,73.15729589650925,3365235.611239426,4795.460746016182,0.0,0.0,0.0005598494452871734,82164947.0
2026-03-10,2026-03-09,2404.TW,2404.TW,2000,1064.2123385554862,2128424.6771109723,3033.005164883136,0.0,0.0,0.000487747775870142,4100480.0
2026-03-10,2026-03-09,2603.TW,2603.TW,14000,205.70005543000715,2879800.7760201003,4103.716105828643,0.0,0.0,0.0005944236691013269,23552225.0
2026-03-10,2026-03-09,3131.TWO,3131.TWO,1000,1827.1130090695274,1827113.0090695273,2603.6360379240764,0.0,0.0,0.0010779091150150584,927722.0
2026-03-10,2026-03-09,3481.TW,3481.TW,113000,28.52718039979801,3223571.385177175,4593.589223877475,0.0,0.0,8.622862079625554e-05,1310469760.0
2026-03-10,2026-03-09,3665.TW,3665.TW,1000,1557.8406710017682,1557840.6710017682,2219.9229561775196,0.0,0.0,0.0001121378955215713,8917592.0
2026-03-10,2026-03-09,3702.TW,3702.TW,45000,72.41676275185246,3258754.323833361,4643.724911462539,0.0,0.0,0.004181994062126031,10760417.0
