date,signal_date,symbol,trade_symbol,shares,price,notional,fee,tax,slippage_cost,volume_participation,execution_volume,rejection
2016-07-01,2016-06-30,1590.TW,1590.TW,30000,248.53176954087317,7455953.086226195,10624.733147872328,0.0,0.0,0.01927646433661333,1556302.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,1815.TWO,1815.TWO,1000,11.177347308684695,11177.347308684695,15.927719914875691,0.0,0.0,0.000832593019373607,1201067.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2059.TW,2059.TW,170000,379.231211327153,64469305.92561601,91868.76094400282,0.0,0.0,1.2478071624131122,136239.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2308.TW,2308.TW,1000,157.30529234015023,157305.29234015022,224.16004158471407,0.0,0.0,0.00013674908853313766,7312663.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2330.TW,2330.TW,1000,165.18859911888686,165188.59911888686,235.3937537444138,0.0,0.0,2.733897059261757e-05,36577822.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2344.TW,2344.TW,1000,8.926682404099076,8926.682404099076,12.720522425841184,0.0,0.0,8.897572128390898e-05,11239021.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2377.TW,2377.TW,1616000,58.09925782266227,93888400.64142223,133790.97091402666,0.0,0.0,0.3360583310752681,4808689.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2383.TW,2383.TW,1269000,74.45468761228237,94482998.57998633,134638.27297648054,0.0,0.0,0.4850598508049165,2616172.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2404.TW,2404.TW,663000,48.02725206603155,31842068.11977892,45374.94707068496,0.0,0.0,0.2700402005547432,2455190.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2409.TW,2409.TW,8723000,11.057843383719447,96457567.83618474,137452.03416656327,0.0,0.0,0.05413653019422304,161129647.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2454.TW,2454.TW,1000,245.43440433575876,245434.40433575877,349.74402617845624,0.0,0.0,6.773437720136725e-05,14763552.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,2615.TW,2615.TW,1000,17.65272791206068,17652.72791206068,25.15513727468647,0.0,0.0,0.00028681351901258136,3486586.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,3034.TW,3034.TW,331000,121.23065810576036,40127347.83300668,57181.470662034524,0.0,0.0,0.06139842233878648,5391018.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,3045.TW,3045.TW,1000,113.01724340441194,113017.24340441194,161.04957185128703,0.0,0.0,0.0002093687928695689,4776261.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,3227.TWO,3227.TWO,1000,70.13203704638369,70132.03704638369,99.93815279109675,0.0,0.0,0.0012617978095190027,792520.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,3231.TW,3231.TW,1000,22.406227521037025,22406.227521037024,31.928874217477762,0.0,0.0,6.43865749355426e-05,15531188.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,3260.TWO,3260.TWO,2268000,42.27331215196237,95875871.96065067,136623.11754392722,0.0,0.0,0.5706741427998814,3974247.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,3481.TW,3481.TW,8844000,10.880285949597207,96225248.9382377,137120.97973698872,0.0,0.0,0.0841497255400183,105098382.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,6187.TWO,6187.TWO,1438000,66.35612119796836,95420102.2826785,135973.64575281687,0.0,0.0,1.3540515142213074,1061998.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,6223.TWO,6223.TWO,1131000,85.32727924634294,96505152.82761386,137519.84277934977,0.0,0.0,1.0214578398018137,1107241.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,6239.TW,6239.TW,1000,70.68732014146545,70687.32014146545,100.72943120158827,0.0,0.0,0.0005076268394493061,1969951.0,ACTIVE_CAP:8358.TWO
2016-07-01,2016-06-30,8358.TWO,8358.TWO,5027000,19.916795092376795,100121728.92937815,142673.46372436386,0.0,0.0,1.6703649283839759,3009522.0,ACTIVE_CAP:8358.TWO
