date,symbol,shares,close,weight
2025-07-01,2344.TW,2066000.0,19.85,0.04125923965196597
2025-07-01,2360.TW,93000.0,438.5,0.041028244813521506
2025-07-01,2404.TW,66000.0,626.0,0.04156699801903985
2025-07-01,3037.TW,364000.0,112.0,0.04101566887501734
2025-07-01,3044.TW,167000.0,246.0,0.041331576450241915
2025-07-01,3131.TWO,25000.0,1630.0,0.04099755952357134
2025-07-01,3211.TWO,184000.0,224.5,0.04155894941839718
2025-07-01,3363.TWO,151000.0,278.0,0.042233019722220315
2025-07-01,3443.TW,31000.0,1310.0,0.040856709012324716
2025-07-01,3661.TW,12000.0,3185.0,0.038452189570328754
2025-07-01,3665.TW,48000.0,848.0,0.04095128006987602
2025-07-01,4991.TWO,381000.0,119.5,0.04580609537002311
2025-07-01,5274.TWO,8000.0,4925.0,0.03963935816512174
2025-07-01,5347.TWO,413000.0,99.6,0.0413846972144835
2025-07-01,6139.TW,134000.0,310.5,0.04185976586741676
2025-07-01,6187.TWO,102000.0,400.0,0.041047863277588
2025-07-01,6223.TWO,43000.0,940.0,0.04066555474706144
2025-07-01,6274.TWO,182000.0,232.5,0.04257206702429255
2025-07-01,6515.TW,31000.0,1295.0,0.04038888409996986
2025-07-01,6789.TW,179000.0,228.5,0.0411499798982418
2025-07-01,6919.TW,30000.0,1365.0,0.04119877453963795
2025-07-01,8210.TW,84000.0,495.0,0.041832601840247764
2025-07-02,2344.TW,2066000.0,19.55,0.040645185821633734
2025-07-02,2360.TW,93000.0,437.5,0.040944261323083084
2025-07-02,2404.TW,66000.0,638.0,0.04237372548798482
2025-07-02,3037.TW,364000.0,112.0,0.041025269323980366
2025-07-02,3044.TW,167000.0,246.0,0.04134125084300828
2025-07-02,3131.TWO,25000.0,1620.0,0.040755578091179474
2025-07-02,3211.TWO,184000.0,231.0,0.04277222447376525
2025-07-02,3363.TWO,151000.0,285.0,0.04330657538651626
2025-07-02,3443.TW,31000.0,1325.0,0.04133420666901721
2025-07-02,3661.TW,12000.0,3190.0,0.03852156862544075
2025-07-02,3665.TW,48000.0,835.0,0.04033292765171539
2025-07-02,4991.TWO,381000.0,121.0,0.04639192359460407
2025-07-02,5274.TWO,8000.0,4980.0,0.04009141311487877
2025-07-02,5347.TWO,413000.0,100.5,0.04176842968003804
2025-07-02,6139.TW,134000.0,307.5,0.041465027043137044
2025-07-02,6187.TWO,102000.0,402.0,0.04126275861853637
2025-07-02,6223.TWO,43000.0,934.0,0.0404154451184679
2025-07-02,6274.TWO,182000.0,224.0,0.041025269323980366
2025-07-02,6515.TW,31000.0,1270.0,0.03961844714690706
2025-07-02,6789.TW,179000.0,227.5,0.04097948219303842
2025-07-02,6919.TW,30000.0,1345.0,0.04060463150565659
2025-07-02,8210.TW,84000.0,494.5,0.041800128462997854
2025-07-03,2344.TW,2066000.0,19.75,0.040579876337038544
2025-07-03,2360.TW,93000.0,434.5,0.040187041135324716
2025-07-03,2404.TW,66000.0,648.0,0.042533609890878586
2025-07-03,3037.TW,364000.0,117.0,0.04235459638123684
2025-07-03,3044.TW,167000.0,243.5,0.0404416381268152
2025-07-03,3131.TWO,25000.0,1590.0,0.03953215004588533
2025-07-03,3211.TWO,184000.0,236.5,0.04327751047538984
2025-07-03,3363.TWO,151000.0,283.0,0.04249880170844825
2025-07-03,3443.TW,31000.0,1270.0,0.039154232636641646
2025-07-03,3661.TW,12000.0,3175.0,0.03789119287416934
2025-07-03,3665.TW,48000.0,868.0,0.041435660365075885
2025-07-03,4991.TWO,381000.0,130.0,0.04925855073642014
2025-07-03,5274.TWO,8000.0,5010.0,0.03986034148022853
2025-07-03,5347.TWO,413000.0,103.5,0.04251123320217337
2025-07-03,6139.TW,134000.0,308.0,0.041045808721856085
2025-07-03,6187.TWO,102000.0,408.0,0.04138792342917142
2025-07-03,6223.TWO,43000.0,1020.0,0.04361962518270517
2025-07-03,6274.TWO,182000.0,230.5,0.04172108746100467
2025-07-03,6515.TW,31000.0,1285.0,0.03961668420321616
2025-07-03,6789.TW,179000.0,226.5,0.04032130126755602
2025-07-03,6919.TW,30000.0,1330.0,0.03968132797058679
2025-07-03,8210.TW,84000.0,490.0,0.040934422538079
2025-07-04,2344.TW,2066000.0,19.15,0.03927984374795617
2025-07-04,2360.TW,93000.0,435.0,0.040164545932619554
2025-07-04,2404.TW,66000.0,652.0,0.04272304389006266
2025-07-04,3037.TW,364000.0,118.0,0.04264361826468607
2025-07-04,3044.TW,167000.0,245.5,0.0407041437750217
2025-07-04,3131.TWO,25000.0,1605.0,0.03983691522794116
2025-07-04,3211.TWO,184000.0,237.0,0.043294908392774036
2025-07-04,3363.TWO,151000.0,277.5,0.04160165334177706
2025-07-04,3443.TW,31000.0,1255.0,0.03862567444094831
