date,symbol,shares,close,weight
2022-10-20,1303.TW,625000.0,67.6,0.042063276544028375
2022-10-20,1326.TW,606000.0,67.9,0.040965549473792974
2022-10-20,1802.TW,2141000.0,19.5,0.0415649884988145
2022-10-20,2059.TW,94000.0,420.0,0.039305518531555984
2022-10-20,2207.TW,70000.0,552.0,0.03846923090322501
2022-10-20,2301.TW,635000.0,63.7,0.04027073383592132
2022-10-20,2308.TW,154000.0,265.5,0.040706300309010374
2022-10-20,2337.TW,1291000.0,32.15,0.04132221619147104
2022-10-20,2347.TW,759000.0,54.6,0.04125825014370882
2022-10-20,2360.TW,231000.0,174.0,0.04001636301563732
2022-10-20,2376.TW,450000.0,90.0,0.04032101065167217
2022-10-20,2408.TW,767000.0,55.7,0.042533090986658605
2022-10-20,2409.TW,2277000.0,18.7,0.04239171855425027
2022-10-20,2451.TW,626000.0,65.9,0.04107108100784427
2022-10-20,3034.TW,168000.0,245.5,0.04106172255105104
2022-10-20,3260.TWO,703000.0,58.1,0.04066378902123688
2022-10-20,3293.TWO,113000.0,356.0,0.040050212752974525
2022-10-20,3481.TW,3131000.0,13.45,0.04192583665463422
2022-10-20,5289.TWO,249000.0,167.5,0.041523174117397955
2022-10-20,6023.TWO,881000.0,46.45,0.04074159363808696
2022-10-20,6147.TWO,778000.0,53.3,0.04128413523696668
2022-10-20,8932.TWO,1303000.0,31.65,0.04105769044998587
2022-10-21,1303.TW,625000.0,67.6,0.04246432130752554
2022-10-21,1326.TW,606000.0,68.0,0.04141703556072219
2022-10-21,1802.TW,2141000.0,18.95,0.040777759073913865
2022-10-21,2059.TW,94000.0,404.0,0.03816864061478319
2022-10-21,2207.TW,70000.0,557.0,0.03918778432616381
2022-10-21,2301.TW,635000.0,65.5,0.04180348601143801
2022-10-21,2308.TW,154000.0,267.0,0.04132657901829195
2022-10-21,2337.TW,1291000.0,31.8,0.04126205335135839
2022-10-21,2347.TW,759000.0,53.6,0.040888769352929635
2022-10-21,2360.TW,231000.0,169.5,0.039353118784272396
2022-10-21,2376.TW,450000.0,90.3,0.04084112890724971
2022-10-21,2408.TW,767000.0,55.7,0.042938615111668056
2022-10-21,2409.TW,2277000.0,17.9,0.04096505437037913
2022-10-21,2451.TW,626000.0,64.9,0.040833490354777825
2022-10-21,3034.TW,168000.0,246.0,0.0415376442839625
2022-10-21,3260.TWO,703000.0,57.5,0.040627550959844994
2022-10-21,3293.TWO,113000.0,350.5,0.03980741164181089
2022-10-21,3481.TW,3131000.0,12.9,0.04059478559003138
2022-10-21,5289.TWO,249000.0,165.5,0.04141854316976269
2022-10-21,6023.TWO,881000.0,46.45,0.04113003705304493
2022-10-21,6147.TWO,778000.0,53.3,0.04167775141745999
2022-10-21,8932.TWO,1303000.0,31.0,0.040597901315381754
2022-10-24,1303.TW,625000.0,68.5,0.04292452012519613
2022-10-24,1326.TW,606000.0,68.1,0.04137658046688862
2022-10-24,1802.TW,2141000.0,19.25,0.04132208825856618
2022-10-24,2002.TW,1531000.0,28.0,0.042980165342526314
2022-10-24,2207.TW,70000.0,566.0,0.03972366685805012
2022-10-24,2301.TW,635000.0,64.5,0.041064666464881064
2022-10-24,2308.TW,154000.0,268.5,0.04145719083577775
2022-10-24,2337.TW,1291000.0,32.1,0.041549531818049996
2022-10-24,2347.TW,759000.0,53.8,0.0409410438469205
2022-10-24,2360.TW,231000.0,171.0,0.03960435549116198
2022-10-24,2376.TW,450000.0,90.0,0.04060596940310524
2022-10-24,2408.TW,767000.0,55.6,0.04275678237998281
2022-10-24,2409.TW,2277000.0,17.1,0.03903857898414538
2022-10-24,2451.TW,626000.0,65.0,0.040796466543514875
2022-10-24,3034.TW,168000.0,246.0,0.041436135888679844
2022-10-24,3260.TWO,703000.0,58.0,0.0408806863319065
2022-10-24,3293.TWO,113000.0,354.0,0.04010666637192632
2022-10-24,3481.TW,3131000.0,12.45,0.03908294476553026
2022-10-24,5289.TWO,249000.0,166.0,0.041442151587850674
2022-10-24,6023.TWO,881000.0,46.75,0.04129451630403321
2022-10-24,6147.TWO,778000.0,53.6,0.0418099113304941
2022-10-24,8932.TWO,1303000.0,32.35,0.04226234203896698
2022-10-25,1303.TW,625000.0,68.4,0.04321782212510852
2022-10-25,1326.TW,606000.0,68.6,0.042026526649266926
2022-10-25,1802.TW,2141000.0,19.45,0.04209815197552573
2022-10-25,2002.TW,1531000.0,27.25,0.04217629788547359
2022-10-25,2207.TW,70000.0,584.0,0.041327358326887394
2022-10-25,2301.TW,635000.0,64.7,0.04153409621284259
2022-10-25,2308.TW,154000.0,259.5,0.04040032340551372
2022-10-25,2337.TW,1291000.0,31.6,0.04124203472016554
2022-10-25,2347.TW,759000.0,53.5,0.04105086535960746
2022-10-25,2360.TW,231000.0,169.5,0.039582975822165176
2022-10-25,2376.TW,450000.0,90.2,0.04103418479668198
2022-10-25,2408.TW,767000.0,54.1,0.04194878511660211
2022-10-25,2409.TW,2277000.0,16.85,0.038787312970619756
2022-10-25,2451.TW,626000.0,64.5,0.04081885389346214
2022-10-25,3034.TW,168000.0,235.5,0.03999695706567937
