signal_date,symbol,shares,signal_nav,sizing_price,reason,target_shares,target_weight,odd_entitlement
2024-12-31,1504.TW,869000,1000000000.0,52.20000076293945,BUY_CASH_CAP_CORRECTION,869000.0,0.04538790066337585,0.0
2024-12-31,1519.TW,80000,1000000000.0,562.9999871826172,BUY_CASH_CAP_CORRECTION,80000.0,0.04532149896820069,0.0
2024-12-31,2049.TW,137000,1000000000.0,329.0,BUY_CASH_CAP_CORRECTION,137000.0,0.0452375,0.0
2024-12-31,2059.TW,29000,1000000000.0,1550.0,BUY_CASH_CAP_CORRECTION,29000.0,0.045725,0.0
2024-12-31,2353.TW,1140000,1000000000.0,39.79999923706055,BUY_CASH_CAP_CORRECTION,1140000.0,0.04539189912986756,0.0
2024-12-31,2371.TW,947000,1000000000.0,47.89999847412109,BUY_CASH_CAP_CORRECTION,947000.0,0.045385248554229735,0.0
2024-12-31,2377.TW,247000,1000000000.0,183.5,BUY_CASH_CAP_CORRECTION,247000.0,0.04541625,0.0
2024-12-31,2379.TW,79000,1000000000.0,568.0,BUY_CASH_CAP_CORRECTION,79000.0,0.045156,0.0
2024-12-31,2801.TW,2542000,1000000000.0,17.84999939918518,BUY_CASH_CAP_CORRECTION,2542000.0,0.045383623472428324,0.0
2024-12-31,3008.TW,16000,1000000000.0,2675.0,BUY_CASH_CAP_CORRECTION,16000.0,0.0441375,0.0
2024-12-31,3036.TW,412000,1000000000.0,110.0,BUY_CASH_CAP_CORRECTION,412000.0,0.045375,0.0
2024-12-31,3211.TWO,216000,1000000000.0,210.0,BUY_CASH_CAP_CORRECTION,216000.0,0.045465,0.0
2024-12-31,3227.TWO,177000,1000000000.0,256.0,BUY_CASH_CAP_CORRECTION,177000.0,0.04544,0.0
2024-12-31,5009.TWO,976000,1000000000.0,46.5,BUY_CASH_CAP_CORRECTION,976000.0,0.04540725,0.0
2024-12-31,5536.TWO,122000,1000000000.0,371.5,BUY_CASH_CAP_CORRECTION,122000.0,0.04550875,0.0
2024-12-31,6121.TWO,114000,1000000000.0,397.0,BUY_CASH_CAP_CORRECTION,114000.0,0.0454565,0.0
2024-12-31,6125.TWO,503000,1000000000.0,90.0999984741211,BUY_CASH_CAP_CORRECTION,503000.0,0.045365349231719976,0.0
2024-12-31,6446.TW,73000,1000000000.0,615.0000001026398,BUY_CASH_CAP_CORRECTION,73000.0,0.04520250000754403,0.0
2024-12-31,8086.TWO,410000,1000000000.0,110.5,BUY_CASH_CAP_CORRECTION,410000.0,0.04536025,0.0
2024-12-31,8299.TWO,84000,1000000000.0,534.0,BUY_CASH_CAP_CORRECTION,84000.0,0.045123,0.0
2025-01-02,4979.TWO,4000,993970172.3389276,191.0,BUY_CASH_CAP_CORRECTION,4000.0,0.0008647140768595665,0.0
2025-01-02,6188.TWO,8000,993970172.3389276,108.0,BUY_CASH_CAP_CORRECTION,8000.0,0.0009235689616719977,0.0
2025-01-03,1519.TW,-80000,988853896.2557214,538.0000164794923,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-03,2059.TW,-29000,988853896.2557214,1465.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-06,2049.TW,5000,1002796944.1386116,302.5,BUY_CASH_CAP_CORRECTION,142000.0,0.04298602050191493,0.0
2025-01-06,4979.TWO,214000,1002796944.1386116,198.0,BUY_CASH_CAP_CORRECTION,218000.0,0.04314233330374007,0.0
2025-01-06,6188.TWO,388000,1002796944.1386116,109.0,BUY_CASH_CAP_CORRECTION,396000.0,0.043097957420606306,0.0
2025-01-07,2049.TW,1000,1006045713.2736695,295.5,REPLAN_FUNDED_RULE_REPAIR,143000.0,0.04214942665181357,0.0
2025-01-08,2327.TW,37000,1008753512.4371597,564.0,BUY_CASH_CAP_CORRECTION,37000.0,0.020966469746312322,0.0
2025-01-08,2454.TW,14000,1008753512.4371597,1470.0,BUY_CASH_CAP_CORRECTION,14000.0,0.02113003795000696,0.0
2025-01-08,6223.TWO,21000,1008753512.4371597,993.0,BUY_CASH_CAP_CORRECTION,21000.0,0.021164238574415836,0.0
2025-01-08,6669.TW,7000,1008753512.4371597,2755.000139768152,BUY_CASH_CAP_CORRECTION,7000.0,0.020483201092742973,0.0
2025-01-09,2049.TW,-143000,979392830.0273405,281.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-09,2353.TW,-1140000,979392830.0273405,37.400001525878906,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-09,6188.TWO,-396000,979392830.0273405,103.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-09,8086.TWO,-410000,979392830.0273405,101.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-10,1590.TW,1000,979757965.6477065,855.0,BUY_WITH_SETTLED_CASH,1000.0,0.0013089967573288923,0.0
2025-01-10,2357.TW,1000,979757965.6477065,626.0,BUY_WITH_SETTLED_CASH,1000.0,0.0009583999650150719,0.0
2025-01-10,2360.TW,2000,979757965.6477065,400.5,BUY_WITH_SETTLED_CASH,2000.0,0.0010219360649322054,0.0
2025-01-10,2385.TW,5000,979757965.6477065,157.5,BUY_WITH_SETTLED_CASH,5000.0,0.0008841469325817957,0.0
2025-01-10,2395.TW,2000,979757965.6477065,363.0,BUY_WITH_SETTLED_CASH,2000.0,0.0009262491674666431,0.0
2025-01-10,2449.TW,7000,979757965.6477065,119.0000026702881,BUY_WITH_SETTLED_CASH,7000.0,0.0009109392843130797,0.0
2025-01-10,3363.TWO,2000,979757965.6477065,306.5,BUY_WITH_SETTLED_CASH,2000.0,0.0007820809086185292,0.0
2025-01-10,3711.TW,5000,979757965.6477065,168.5,BUY_WITH_SETTLED_CASH,5000.0,0.0009458968770795718,0.0
2025-01-10,5903.TWO,4000,979757965.6477065,188.5,BUY_WITH_SETTLED_CASH,4000.0,0.0008657750482684077,0.0
2025-01-10,8464.TW,2000,979757965.6477065,409.0,BUY_WITH_SETTLED_CASH,2000.0,0.0010436250950243994,0.0
2025-01-13,1590.TW,-1000,959406651.4218993,836.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-13,2327.TW,-37000,959406651.4218993,516.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-13,2360.TW,-2000,959406651.4218993,366.5,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-13,2449.TW,-7000,959406651.4218993,111.99999732971192,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-14,2357.TW,25000,967184696.0822499,608.0,REPLAN_FUNDED_RULE_REPAIR,26000.0,0.016658658956520366,0.0
2025-01-14,2385.TW,98000,967184696.0822499,153.5,REPLAN_FUNDED_RULE_REPAIR,103000.0,0.016426283484792588,0.0
2025-01-14,2395.TW,42000,967184696.0822499,357.0,REPLAN_FUNDED_RULE_REPAIR,44000.0,0.016425508038279593,0.0
2025-01-14,3363.TWO,56000,967184696.0822499,269.5,REPLAN_FUNDED_RULE_REPAIR,58000.0,0.01630066114968725,0.0
2025-01-14,3711.TW,93000,967184696.0822499,161.0,REPLAN_FUNDED_RULE_REPAIR,98000.0,0.016396558035127743,0.0
2025-01-14,5903.TWO,79000,967184696.0822499,190.0,REPLAN_FUNDED_RULE_REPAIR,83000.0,0.01640327857157371,0.0
2025-01-14,8464.TW,33000,967184696.0822499,441.0,REPLAN_FUNDED_RULE_REPAIR,35000.0,0.01618667051227685,0.0
2025-01-15,3211.TWO,-216000,956906376.1346573,183.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-15,6669.TW,-7000,956906376.1346573,2330.0001396834045,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-15,8299.TWO,-84000,956906376.1346573,442.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
2025-01-16,2330.TW,1000,977236184.7751639,1105.0,BUY_WITH_SETTLED_CASH,1000.0,0.001696109933118519,0.0
2025-01-16,2812.TW,88000,977236184.7751639,18.84999945751142,BUY_WITH_SETTLED_CASH,88000.0,0.0017070847129689278,0.0
2025-01-16,2881.TW,18000,977236184.7751639,91.59999866485596,BUY_WITH_SETTLED_CASH,18000.0,0.0017340741181106774,0.0
2025-01-16,2884.TW,60000,977236184.7751639,27.74999875555351,BUY_WITH_SETTLED_CASH,60000.0,0.0017179827669779255,0.0
2025-01-16,2892.TW,59000,977236184.7751639,27.84999885559082,BUY_WITH_SETTLED_CASH,59000.0,0.0016956749634571735,0.0
2025-01-16,3264.TWO,25000,977236184.7751639,64.80000305175781,BUY_WITH_SETTLED_CASH,25000.0,0.0016908912129568734,0.0
2025-01-16,6535.TWO,6000,977236184.7751639,263.5,BUY_WITH_SETTLED_CASH,6000.0,0.0017526469308891365,0.0
2025-01-17,2385.TW,-103000,973724239.6315393,150.0,SELL_THEN_WAIT_SETTLEMENT,0.0,0.0,0.0
